CustomerID,Total_Amount,Total_Quantity,Total_Transaksi,Rata_rata_Harga
12425.0,777.2,496,1,2.5644444444444443
12426.0,582.73,258,1,3.9363333333333332
12427.0,825.8,533,3,4.589032258064516
12428.0,7956.46,3536,9,4.627414965986395
12429.0,3750.4,1557,4,3.6307216494845362
12430.0,256.4,117,1,6.225454545454546
12431.0,6487.45,2906,15,3.785063829787234
12432.0,5059.32,1801,5,10.550833333333333
12433.0,13375.87,11071,7,2.1927380952380955
12434.0,806.14,394,2,3.6726
12435.0,7829.89,2055,2,5.479166666666667
12436.0,509.01,211,1,5.2675
12437.0,4951.41,2922,18,4.0125628140703515
12438.0,2906.85,1180,2,3.894897959183673
12441.0,173.55,121,1,3.700909090909091
12442.0,172.06,182,1,3.34
12444.0,5005.46,1153,5,6.3586931818181816
12445.0,133.4,62,1,7.9875
12446.0,1002.3100000000001,351,1,4.352631578947368
12447.0,476.49,190,1,3.5742307692307693
12448.0,449.45,243,1,5.951818181818182
12449.0,4067.29,1553,4,3.694712041884817
12450.0,197.88,128,2,1.6175
12451.0,9035.52,6575,5,2.450084745762712
12452.0,430.57,185,2,4.485
12453.0,707.09,473,1,2.393255813953488
12454.0,3528.34,1006,1,7.282
12455.0,2466.86,2089,6,3.173333333333334
12456.0,3181.04,1633,3,3.62456
12457.0,2363.23,843,7,5.357096774193548
12458.0,947.4,506,2,4.326315789473685
12461.0,826.88,287,2,4.258857142857143
12462.0,1189.59,536,2,4.689516129032258
12463.0,1344.78,776,4,3.0434939759036146
12464.0,1212.05,112,8,11.832758620689654
12465.0,742.1899999999999,479,2,2.76
12468.0,729.5400000000001,366,2,3.5149999999999997
12471.0,19824.05,8212,30,4.300369565217392
12472.0,6572.11,4148,7,2.397669616519174
12473.0,3938.5499999999997,2439,5,8.323928571428572
12474.0,7375.79,4847,18,2.8656603773584903
12475.0,723.38,535,1,2.941111111111111
12476.0,6816.42,2408,11,4.831030042918456
12477.0,13219.74,3653,6,4.3832
12478.0,680.99,236,1,4.537777777777778
12479.0,527.2,385,1,2.6687096774193546
12480.0,3281.63,1707,4,3.1344155844155845
12481.0,5596.32,3304,10,3.4149769585253456
12483.0,2484.98,1110,8,5.198133333333334
12484.0,4541.72,2191,6,3.126098265895954
12488.0,1298.66,529,3,3.7347272727272727
12489.0,334.93,105,1,5.908
12490.0,5417.93,3064,10,2.692857142857143
12491.0,460.40000000000003,260,1,3.376923076923077
12492.0,263.21000000000004,192,2,3.3475
12493.0,433.74,207,2,4.309090909090909
12494.0,1246.1000000000001,707,7,3.862207792207792
12497.0,1043.1,1236,1,2.06
12498.0,403.70000000000005,159,3,4.197826086956522
12500.0,4257.82,2678,11,5.63688524590164
12501.0,2169.39,1783,1,2.4126845637583894
12502.0,3723.87,820,5,6.425238095238095
12504.0,482.04999999999995,90,2,9.011111111111111
12506.0,73.5,23,1,3.1956521739130435
12507.0,1304.81,894,3,4.862857142857143
12508.0,398.27,272,2,1.7204347826086959
12509.0,176.5,55,1,5.564285714285715
12510.0,982.5699999999999,353,2,4.263333333333334
12512.0,138.03,99,2,2.5794117647058825
12513.0,612.29,462,1,2.180571428571428
12514.0,1017.68,440,1,3.296862745098039
12515.0,383.7,131,1,6.78125
12516.0,1312.06,875,2,2.725769230769231
12517.0,2502.84,1371,5,2.3527464788732395
12518.0,2056.89,1318,5,2.837177419354839
12519.0,340.84,183,1,2.9911111111111115
12520.0,2634.26,1439,5,3.288421052631579
12521.0,599.68,309,1,2.995789473684211
12522.0,192.72,194,2,5.0008333333333335
12523.0,1789.77,865,11,4.935471698113207
12524.0,4485.72,3699,8,2.9170833333333333
12526.0,1316.66,632,3,3.3538028169014087
12527.0,348.71000000000004,234,3,2.9294444444444445
12528.0,1933.48,756,6,5.487934782608695
12530.0,1662.28,913,4,3.8854545454545453
12531.0,125.22,45,1,3.8094117647058825
12532.0,349.83000000000004,153,1,3.698125
12534.0,1089.18,651,1,3.035396825396825
12535.0,716.35,219,2,4.451470588235294
12536.0,12601.830000000002,2803,3,34.75452107279693
12538.0,363.95,191,1,3.6433333333333335
12539.0,5568.35,2067,4,4.176520146520147
12540.0,13400.24,6685,17,3.847050209205021
12541.0,981.18,680,3,3.615769230769231
12544.0,372.7,136,1,4.106315789473685
12545.0,1000.39,523,2,4.0238
12546.0,1161.5,633,2,3.199275362318841
12547.0,207.79999999999998,134,2,7.95
12548.0,95.19999999999999,49,1,6.720000000000001
12550.0,964.83,569,1,3.0903508771929826
12551.0,168.0,100,1,1.6800000000000002
12552.0,437.82,88,2,9.1155
12553.0,3692.28,1965,10,3.1996335078534033
12556.0,603.71,358,2,2.6623140495867768
12557.0,11990.960000000001,4384,5,2.1766666666666667
12558.0,269.96,196,1,1.25
12559.0,561.71,283,2,3.5490476190476192
12560.0,2134.01,1110,3,2.8562857142857143
12561.0,238.85,177,1,2.964375
12562.0,3781.7400000000002,1779,7,3.188214285714286
12564.0,456.9,133,1,5.576190476190476
12565.0,145.92,80,1,2.351111111111111
12566.0,351.65,265,1,3.903684210526316
12567.0,9401.28,4305,10,3.40847533632287
12569.0,4124.69,1801,32,5.434574468085106
12571.0,519.61,523,2,1.3205882352941176
12572.0,1020.42,452,2,4.227833333333334
12573.0,160.54000000000002,84,1,2.0964285714285715
12574.0,218.45,61,1,5.2
12576.0,1315.83,967,5,2.4045454545454543
12577.0,657.8,472,3,1.7950340136054421
12578.0,2794.51,1196,2,3.157017543859649
12579.0,440.42,285,1,3.3386206896551722
12580.0,415.7,238,1,2.6075
12581.0,197.71,161,1,2.8926666666666665
12582.0,511.36,300,2,5.2318181818181815
12583.0,7281.38,5060,15,3.103603238866397
12584.0,2338.15,416,9,7.484375
12585.0,2040.1,1279,2,3.4639080459770115
12586.0,196.94000000000003,79,1,4.190909090909091
12587.0,144.0,51,1,11.56
12588.0,214.89999999999998,53,1,9.58
12589.0,646.68,306,2,4.502857142857143
12590.0,9864.26,4283,2,10.54735294117647
12591.0,452.84999999999997,228,1,3.7807692307692307
12592.0,437.6,290,2,3.311111111111111
12593.0,418.09999999999997,206,3,2.6523809523809527
12594.0,3338.2200000000003,1777,10,3.023135593220339
12596.0,618.27,474,2,4.405555555555556
12597.0,3811.22,2236,4,3.9420873786407764
12598.0,3023.08,1964,8,2.8425757575757578
12599.0,1032.58,956,7,2.9962903225806454
12600.0,2599.04,774,10,5.47375
12601.0,577.0600000000001,245,5,6.511071428571428
12602.0,153.12,162,1,1.9708333333333332
12603.0,739.1999999999999,63,1,14.475
12604.0,254.18,201,2,2.59125
12607.0,1579.51,1228,1,2.1577227722772276
12609.0,1126.85,648,3,3.5178333333333334
12610.0,2099.54,1049,5,5.024716981132076
12611.0,1193.32,846,1,2.675076923076923
12612.0,704.0400000000001,262,1,4.4389473684210525
12613.0,3344.38,1644,5,2.8726143790849674
12614.0,315.6,76,1,5.61
12615.0,2291.19,1376,4,3.0896190476190477
12616.0,713.3,284,2,3.8203125
12617.0,355.53,213,1,1.903095238095238
12618.0,177.31,96,1,6.6381818181818195
12619.0,3641.24,3378,9,7.056555555555556
12620.0,1339.41,1181,3,2.1478260869565218
12621.0,13689.67,7440,20,2.8922912205567455
12622.0,180.1,69,1,5.739090909090909
12623.0,305.1,191,1,2.628888888888889
12624.0,641.13,355,2,3.8721052631578945
12625.0,2683.82,1612,2,2.1713953488372093
12626.0,6620.48,3453,9,2.8210544217687072
12627.0,4478.53,2752,7,2.937913043478261
12628.0,786.46,448,3,3.591219512195122
12630.0,1270.88,548,2,4.48640625
12631.0,640.5,236,1,4.537096774193548
12633.0,2163.98,1162,4,3.211386138613862
12635.0,1689.18,1172,2,2.522079207920792
12637.0,6021.9,3002,8,2.6583076923076923
12638.0,671.69,577,1,2.56
12639.0,486.1,201,1,4.918181818181818
12640.0,1174.58,311,3,5.716981132075472
12641.0,185.9,72,1,6.964999999999999
12642.0,1013.26,552,3,3.5906382978723403
12643.0,3344.64,1808,6,5.187916666666666
12644.0,477.91,325,1,2.8045161290322578
12645.0,1775.18,1084,4,2.611095890410959
12646.0,1346.97,897,2,2.387111111111111
12647.0,3722.82,1431,12,5.498842975206611
12648.0,318.05,160,1,3.1723809523809527
12649.0,623.51,586,3,2.6970967741935485
12650.0,314.44,254,1,1.9344999999999999
12651.0,114.0,78,1,2.244444444444445
12652.0,919.98,505,1,2.8972916666666664
12653.0,2209.85,919,2,2.5909302325581396
12654.0,601.98,264,5,4.420526315789473
12656.0,4051.17,1723,5,4.4494444444444445
12657.0,1643.18,1044,4,5.044893617021277
12658.0,686.05,320,1,4.114444444444445
12659.0,91.68,105,1,5.308
12660.0,245.1,127,1,3.8653846153846154
12662.0,3849.78,2058,11,3.2064782608695652
12664.0,4881.88,1203,9,11.084864864864864
12665.0,63.0,37,1,6.833333333333333
12667.0,620.13,395,1,3.624242424242424
12668.0,3807.15,1634,4,3.458509316770187
12669.0,2744.0299999999997,1115,3,13.741386138613862
12670.0,2996.05,1397,5,3.235869565217391
12672.0,225.89999999999998,78,1,3.79
12673.0,610.52,351,2,2.9283333333333337
12674.0,1970.6,1133,4,3.230602409638554
12676.0,1331.39,670,6,7.0282222222222215
12678.0,17628.46,10923,12,6.554666666666667
12679.0,1113.02,554,4,4.004166666666666
12680.0,862.81,443,4,3.637884615384615
12681.0,13787.54,7536,22,3.1529153605015674
12682.0,12288.22,5575,31,3.7501523809523807
12683.0,8476.57,4987,15,2.719156976744186
12684.0,2283.63,1985,7,2.5359999999999996
12685.0,2863.08,1523,6,3.0710191082802547
12686.0,89.14,107,1,3.2585714285714285
12688.0,4873.8099999999995,3028,1,4.124736842105263
12689.0,1247.61,628,2,2.8519444444444444
12690.0,389.01,106,1,5.5268749999999995
12691.0,1035.8,394,6,5.0359375
12693.0,855.91,255,4,5.44025641025641
12694.0,869.67,509,2,3.901621621621622
12695.0,582.1,220,4,4.785555555555556
12697.0,957.59,508,3,5.027560975609756
12700.0,4939.99,2967,4,2.6198880597014926
12701.0,797.71,678,2,3.0907547169811322
12702.0,219.0,53,1,5.441666666666666
12703.0,283.55,164,1,2.638095238095238
12704.0,2340.84,1006,8,6.428409090909091
12705.0,6868.29,3997,9,2.8610179640718565
12707.0,603.42,256,1,3.236666666666667
12708.0,2712.91,1307,10,4.316433121019108
12709.0,9736.52,3936,15,3.3240865384615383
12710.0,1149.02,851,3,2.718441558441558
12712.0,4396.13,1062,13,6.379924812030075
12713.0,848.55,508,1,2.503421052631579
12714.0,4708.86,3069,5,2.391891891891892
12715.0,353.86,197,1,3.401904761904762
12716.0,1053.49,708,2,2.665797101449275
12717.0,1030.98,506,2,4.670000000000001
12718.0,238.25,203,1,2.7221052631578946
12719.0,644.95,374,2,3.644871794871795
12720.0,5781.73,4672,25,2.701581920903955
12721.0,2656.13,1959,6,3.069751552795031
12722.0,997.63,566,4,3.6201886792452833
12723.0,725.07,434,5,3.2023188405797103
12724.0,1031.41,445,4,3.721132075471698
12725.0,427.8,164,1,4.104166666666667
12726.0,2609.1,3143,7,2.106693548387097
12727.0,3980.7,2098,7,3.2171223021582733
12728.0,836.33,419,4,4.669347826086956
12729.0,453.01,233,1,3.701538461538462
12731.0,18895.91,8437,12,3.346167883211679
12732.0,236.26000000000002,111,1,3.5225000000000004
12733.0,383.95,137,1,3.372727272727273
12734.0,110.39999999999999,88,1,1.185
12735.0,779.5699999999999,368,2,5.416279069767441
12736.0,234.0,173,1,5.58
12738.0,155.35,148,1,3.95
12739.0,1013.04,486,2,4.008421052631578
12740.0,427.6,342,1,2.074074074074074
12743.0,546.43,319,2,3.038582089552239
12744.0,21279.29,5241,7,58.33328828828829
12747.0,4196.01,1275,11,4.3678640776699025
12748.0,33719.73,25747,209,2.656278563656148
12749.0,4090.88,1471,5,4.999949748743719
12750.0,275.88,137,1,4.62
12752.0,4366.78,2262,1,2.2941509433962266
12753.0,21429.39,11421,6,2.3373604060913706
12754.0,3010.74,6481,3,1.125079365079365
12755.0,3811.95,1491,2,5.0249999999999995
12756.0,112.07999999999998,144,1,0.7424999999999999
12757.0,7857.1,2402,13,11.912641509433962
12758.0,2791.59,2135,2,1.700618556701031
12759.0,1531.44,902,3,3.2154736842105267
12762.0,1898.52,1227,2,2.736086956521739
12763.0,494.08,316,2,1.7716666666666667
12764.0,1693.88,386,1,5.387555555555555
12766.0,6989.63,3646,7,3.070806451612903
12769.0,1143.6,356,1,4.45625
12770.0,1351.45,743,1,2.625
12772.0,892.47,556,1,3.7007272727272724
12775.0,1386.04,877,5,3.880606060606061
12778.0,822.23,825,6,3.5094
12779.0,3981.36,2024,8,3.6543624161073827
12781.0,826.74,671,2,3.1308
12782.0,2330.92,1086,5,3.805436893203883
12783.0,2225.91,624,6,12.22857142857143
12784.0,574.42,300,2,2.8015254237288136
12785.0,311.95,131,1,4.828571428571428
12787.0,463.66,261,3,3.998
12789.0,91.85,4,1,22.9625
12790.0,324.92,166,1,3.948571428571429
12791.0,192.60000000000002,97,1,8.425
12792.0,400.53999999999996,217,1,3.5096
12793.0,545.48,295,2,3.91
12794.0,860.41,592,2,2.077111111111111
12795.0,430.48,68,1,7.695
12797.0,254.03,118,1,5.143846153846154
12798.0,6977.04,5256,3,1.0474999999999999
12802.0,427.58,314,1,2.52
12808.0,483.65000000000003,188,3,4.0460714285714285
12809.0,489.31,220,1,4.4092
12811.0,514.85,230,3,4.12258064516129
12812.0,229.64000000000001,164,1,2.0686666666666667
12814.0,125.92,49,1,20.895
12815.0,1063.46,379,2,5.401489361702128
12816.0,572.2,128,2,8.832758620689654
12817.0,166.04,53,1,12.0725
12818.0,1542.08,929,1,6.755
12820.0,942.34,722,4,1.9047457627118642
12821.0,92.72,70,1,2.4983333333333335
12822.0,948.88,550,2,2.692608695652174
12823.0,1759.5,230,5,7.65
12824.0,397.12,232,1,2.5356
12826.0,1474.72,1058,7,1.9276923076923078
12827.0,430.15000000000003,197,3,2.8680000000000003
12828.0,1018.71,494,6,3.09
12829.0,293.0,376,2,10.368181818181817
12830.0,6814.64,9848,6,1.0863157894736843
12831.0,215.05,135,1,3.066666666666667
12832.0,383.03,195,2,2.928888888888889
12833.0,417.38,156,1,5.44125
12834.0,312.38,110,1,4.893888888888889
12836.0,2612.86,1064,4,4.287828571428571
12837.0,134.1,24,1,6.745833333333334
12838.0,683.13,359,2,2.3197560975609757
12839.0,5591.42,3807,14,1.9202229299363058
12840.0,2726.77,1511,4,2.035486725663717
12841.0,4022.35,2757,25,2.395166666666667
12842.0,1118.99,547,2,4.3302941176470595
12843.0,1702.26,781,8,3.513203883495146
12844.0,325.96000000000004,125,2,2.631153846153846
12845.0,354.09,204,4,2.7903703703703706
12847.0,871.54,909,1,1.3392307692307692
12849.0,1050.8899999999999,623,2,2.8945098039215686
12851.0,135.18,109,1,1.9465999999999999
12852.0,311.55,149,1,3.65
12853.0,1957.1000000000001,800,6,4.250512820512821
12854.0,1324.5,627,3,2.7746363636363633
12855.0,38.1,30,1,1.55
12856.0,2179.93,1079,6,2.543407643312102
12857.0,1106.4,343,2,4.142391304347826
12863.0,521.2,188,1,3.374
12864.0,147.12,216,1,0.6566666666666666
12865.0,1568.23,925,2,3.119157894736842
12866.0,559.12,171,1,4.4157692307692304
12867.0,4036.82,4298,7,1.3313382899628252
12868.0,1607.0600000000002,928,6,2.611682242990654
12871.0,380.64,200,2,2.110909090909091
12872.0,599.97,319,2,2.4956060606060606
12873.0,374.0,128,1,4.0375
12875.0,343.2300000000001,2019,2,0.17
12876.0,2218.02,1941,2,2.2544705882352942
12877.0,1535.77,1178,12,1.8988961038961039
12878.0,854.99,547,2,2.0325531914893618
12879.0,573.22,370,3,1.832
12881.0,298.0,21,1,32.971428571428575
12882.0,1463.04,246,2,6.437692307692307
12883.0,703.47,196,4,5.926904761904762
12884.0,309.05,43,1,15.984285714285715
12885.0,1175.22,655,3,3.5930985915492957
12886.0,1378.4,770,2,3.7206097560975615
12888.0,354.12,76,2,5.896
12890.0,380.46999999999997,259,1,1.8129268292682927
12891.0,331.0,950,3,0.3666666666666667
12893.0,188.14,96,1,2.2108823529411765
12895.0,372.8,210,2,3.222727272727273
12897.0,216.5,110,2,2.7
12901.0,17654.54,23075,28,1.4663793103448275
12902.0,138.68,66,1,5.619
12904.0,509.58,302,2,3.085
12906.0,2919.81,1749,5,2.551904761904762
12908.0,750.0,1200,2,0.625
12909.0,2178.67,1280,5,6.7639560439560436
12910.0,3075.04,1692,8,2.0928
12912.0,1662.3,670,5,2.7191666666666667
12913.0,2483.63,1419,5,2.9248000000000003
12915.0,363.65,93,2,6.788636363636363
12916.0,3006.15,1119,4,4.126635514018692
12917.0,594.0,120,1,4.95
12919.0,1335.19,673,6,2.6044
12920.0,164.23,129,1,3.8410714285714285
12921.0,16587.09,9526,37,2.3401944444444447
12922.0,405.38,370,1,1.627857142857143
12923.0,176.97,69,1,2.936551724137931
12924.0,933.7,481,4,3.1883333333333335
12925.0,694.05,541,2,2.310222222222222
12928.0,2062.7000000000003,1472,5,1.9426190476190477
12929.0,117.85,37,1,7.11875
12930.0,415.8,252,2,2.9948
12931.0,42055.96,28004,15,1.7017073170731707
12933.0,607.53,499,3,2.6469811320754717
12935.0,2160.7,1853,7,2.032325581395349
12936.0,1063.9,559,4,2.033225806451613
12937.0,1504.27,1007,4,2.371666666666667
12938.0,114.14,140,1,1.271111111111111
12939.0,11581.8,4876,8,2.403404255319149
12940.0,913.54,411,2,3.8207070707070705
12942.0,683.9,203,3,4.1378666666666675
12944.0,604.51,289,2,3.1886666666666668
12945.0,462.95,165,1,4.95
12947.0,1603.99,1165,6,3.270309278350515
12948.0,2064.95,1080,7,2.932758620689655
12949.0,4167.22,2381,8,2.8786511627906974
12950.0,1843.0,1380,3,1.3891304347826086
12951.0,1064.07,503,6,3.006031746031746
12952.0,1387.79,653,4,4.062658227848101
12953.0,329.85,84,1,6.647058823529412
12955.0,4757.16,3664,11,1.6899444444444445
12956.0,108.07,34,1,4.365263157894737
12957.0,4017.54,2549,8,2.817563025210084
12962.0,266.39,129,2,2.985625
12963.0,1856.63,881,8,3.294842105263158
12965.0,771.91,283,1,3.6638532110091746
12966.0,160.18,75,1,3.4230000000000005
12967.0,1660.9,438,2,6.476315789473684
12968.0,135.95,73,1,3.29
12970.0,452.24,310,4,2.0307947019867547
12971.0,11189.91,9289,86,2.310327868852459
12974.0,144.8,24,1,7.7
12976.0,738.6,561,1,1.5345454545454544
12977.0,39.239999999999995,12,1,4.23
12980.0,7374.900000000001,886,9,15.904500000000002
12981.0,372.21999999999997,242,2,1.6235
12982.0,390.54,288,1,1.8478571428571429
12984.0,97.5,26,1,3.85
12985.0,1239.38,1533,2,1.914342105263158
12987.0,558.7,219,2,6.110714285714286
12988.0,535.32,136,1,4.110217391304348
12989.0,6924.110000000001,2943,15,3.1915625
12990.0,409.5,200,3,2.05
12991.0,503.76,405,2,2.3067741935483874
12993.0,414.76,240,4,2.1377777777777776
12994.0,974.4200000000001,459,3,4.212459016393442
12995.0,211.32,108,1,1.9566666666666668
12997.0,1226.89,664,4,3.2942372881355935
12999.0,455.88,342,3,2.549285714285714
13000.0,534.85,379,3,3.0125806451612904
13001.0,9818.82,5505,13,2.419882005899705
13002.0,120.94999999999999,73,1,2.8214285714285716
13003.0,149.05,103,3,2.25
13004.0,5655.91,4822,18,2.0111633663366337
13005.0,513.7,172,2,5.117307692307692
13006.0,81.57,55,1,5.295
13008.0,229.46999999999997,175,1,1.7342857142857144
13011.0,50.550000000000004,13,1,4.216666666666667
13012.0,1661.8400000000001,824,8,3.2319101123595506
13013.0,4810.9400000000005,2224,13,3.163470319634703
13014.0,3466.2799999999997,905,10,5.255229357798165
13015.0,3346.28,1617,5,5.035568181818181
13016.0,789.89,527,3,3.173191489361702
13017.0,204.0,48,1,4.25
13018.0,7277.7,5435,28,2.1802183406113538
13021.0,2616.38,1352,9,3.812290076335878
13023.0,689.9,286,2,4.5525
13026.0,975.36,1620,5,0.6757500000000001
13027.0,6912.0,17280,6,0.4
13028.0,661.3199999999999,798,2,1.014
13029.0,1247.5,134,3,7.388
13030.0,799.48,394,2,3.17989898989899
13032.0,1010.18,375,2,3.81943661971831
13033.0,190.55,83,1,2.640909090909091
13034.0,642.77,369,2,2.3721621621621622
13035.0,921.88,644,2,1.8218518518518518
13037.0,881.07,431,3,3.8214583333333336
13038.0,908.46,360,3,2.7582142857142857
13040.0,676.99,355,2,2.8039534883720934
13043.0,516.42,254,1,5.680000000000001
13044.0,560.47,429,1,3.258787878787879
13045.0,305.28000000000003,221,1,1.5705555555555555
13046.0,629.31,264,2,6.142857142857143
13047.0,3237.54,1391,10,3.9320348837209305
13048.0,1835.91,1238,4,1.8322058823529412
13049.0,656.6800000000001,268,2,3.9335714285714287
13050.0,5836.86,3748,17,2.9888833746898262
13052.0,348.15000000000003,222,1,3.2938888888888886
13055.0,1214.41,894,3,2.4710526315789476
13058.0,271.40000000000003,52,3,5.825
13059.0,183.4,35,1,5.21875
13060.0,307.53,123,1,3.982666666666667
13061.0,248.61,107,1,3.403
13062.0,346.98,343,1,6.819090909090908
13064.0,1119.49,516,4,3.555217391304348
13065.0,205.86,74,1,5.222142857142857
13066.0,470.8,322,2,3.1733333333333333
13067.0,115.46000000000001,32,1,3.86
13068.0,344.0,200,2,1.72
13069.0,4436.12,5885,24,1.705764705882353
13070.0,228.8,110,1,2.08
13072.0,177.15,69,1,3.3500000000000005
13075.0,919.61,485,1,2.0395454545454546
13077.0,729.27,863,4,1.7558035714285716
13078.0,12627.94,5630,26,3.9574301675977654
13079.0,220.10000000000002,62,5,4.166666666666667
13080.0,58.08,120,1,0.5783333333333333
13081.0,28337.38,19068,11,2.3001953125
13082.0,3613.63,4324,9,2.9687671232876713
13083.0,303.75,187,2,3.4066666666666667
13085.0,416.08000000000004,216,2,4.003636363636364
13089.0,58825.83,31070,97,2.737816281628163
13090.0,8910.82,2263,14,4.534516129032259
13091.0,345.82,466,1,0.9933333333333333
13092.0,477.83,279,5,5.018
13093.0,7832.47,3961,8,3.273647798742138
13094.0,1927.3200000000002,1716,12,1.2525000000000002
13095.0,74.39999999999999,144,1,0.6933333333333334
13097.0,6010.42,2363,10,4.244113475177305
13098.0,28882.44,15968,28,2.7601223776223778
13099.0,207.35999999999999,288,1,0.72
13101.0,101.19,113,1,2.9675
13102.0,6424.09,4204,24,2.5820394736842105
13103.0,243.94,82,1,3.9675
13104.0,1098.48,504,6,2.1715
13106.0,76.5,18,1,4.25
13107.0,1531.6200000000001,1293,4,1.7613793103448274
13108.0,350.06,298,1,1.752
13109.0,786.54,520,2,2.6465957446808512
13110.0,1488.67,388,7,4.7364137931034485
13113.0,12245.960000000001,3045,24,3.45205
13115.0,2294.78,1567,4,2.5444999999999998
13116.0,501.14,291,1,4.5216666666666665
13117.0,984.91,945,8,2.4343421052631578
13118.0,1197.81,410,5,3.588354430379747
13120.0,30.599999999999998,12,1,2.55
13121.0,283.73,252,1,1.6887999999999999
13122.0,922.39,585,2,2.6365454545454545
13124.0,3866.33,2147,3,3.3234893617021277
13126.0,2099.64,2143,8,2.100142857142857
13127.0,259.17,127,1,2.8853333333333335
13130.0,64.0,32,1,2.25
13131.0,1073.3,447,3,3.1161363636363633
13132.0,77.3,20,1,4.933333333333334
13133.0,109.8,32,2,5.3428571428571425
13134.0,1793.58,1059,4,3.113163265306122
13135.0,3096.0,4300,1,0.72
13136.0,2607.61,1328,5,2.8439370078740156
13137.0,3650.41,2226,8,1.915241477272727
13138.0,962.39,473,6,2.8215873015873014
13139.0,5064.94,2425,7,3.541235294117647
13140.0,423.72,186,3,2.9486956521739134
13141.0,2388.75,1548,5,2.202444444444444
13142.0,307.09,258,1,2.9969565217391305
13144.0,110.95,21,1,6.216666666666666
13145.0,618.52,145,4,51.71
13146.0,228.91,154,1,2.027058823529412
13147.0,712.8000000000001,144,4,4.95
13148.0,3707.12,1975,12,3.467742946708464
13149.0,1676.06,1280,4,2.881860465116279
13151.0,1257.8700000000001,363,1,5.689324324324324
13153.0,486.22,418,1,1.278
13155.0,971.76,497,4,2.912
13157.0,1741.22,1439,4,1.8683908045977013
13158.0,1201.06,784,4,2.0106329113924053
13159.0,1437.85,1059,4,2.7321487603305785
13160.0,91.8,56,1,3.025
13161.0,112.75,29,1,4.8625
13162.0,1688.29,1713,4,1.4626582278481013
13165.0,1021.48,1376,2,0.800952380952381
13166.0,417.2,216,1,2.3914634146341465
13167.0,791.33,785,4,2.9483076923076923
13168.0,1319.19,682,4,3.165267175572519
13169.0,712.88,272,2,3.7823076923076924
13170.0,116.00999999999999,147,1,1.54625
13171.0,468.41,229,3,4.0445652173913045
13173.0,353.65,277,2,2.6467441860465115
13174.0,2817.03,1395,3,3.3874840764331213
13176.0,492.84,453,1,2.7775
13177.0,282.45,91,1,3.514705882352941
13178.0,5725.47,3570,11,2.046566037735849
13182.0,121.18,201,1,0.6854545454545454
13183.0,3957.78,2208,9,2.032659574468085
